20131224091500,-13.741573,-1223,89,-0.079000,4406.666666666667,44093535,43764828,328707,0.00751076,09
20131224093000,-15.853933,-1411,89,-0.064000,17719.999999999996,46859186,46804572,54614,0.00116685,09
20131224094500,37.157303,3307,89,0.067000,9720,40506320,40076853,429467,0.0107161,09
20131224100000,6.943820,618,89,-0.040000,14906.666666666666,34102073,39017177,-4915104,-0.125973,10
20131224101500,10.887640,969,89,0.151000,48246.66666666667,39785926,47574870,-7788944,-0.16372,10
20131224103000,80.898876,7200,89,0.098000,46293.33333333333,39116112,49138460,-10022348,-0.203961,10
20131224104500,36.483146,3247,89,0.076000,59973.333333333336,38304849,42131586,-3826737,-0.0908282,10
20131224110000,38.797753,3453,89,0.095000,39433.33333333333,37977704,50362021,-12384317,-0.245906,11
20131224111500,40.022472,3562,89,0.117000,60726.66666666666,36321039,41388441,-5067402,-0.122435,11
20131224113000,31.696629,2821,89,0.015000,60873.33333333334,38570879,49047929,-10477050,-0.213608,11
20131224114500,0.921348,82,89,-0.003000,61746.666666666664,35752525,45407329,-9654804,-0.212627,11
20131224120000,-1.168539,-104,89,-0.003000,62300,39228723,50771384,-11542661,-0.227346,12
20131224121500,-1.359551,-121,89,-0.006000,61486.66666666667,38744184,50154029,-11409845,-0.227496,12
20131224123000,-0.955056,-85,89,-0.003000,61900,39529638,50026808,-10497170,-0.209831,12
20131224124500,0.550562,49,89,0.003000,61986.66666666667,39685717,49767192,-10081475,-0.202573,12
20131224130000,0.876404,78,89,-0.003000,61360,37956606,49137968,-11181362,-0.22755,13
20131224131500,-2.123596,-189,89,-0.018000,57566.666666666664,38312081,49332244,-11020163,-0.223387,13
20131224133000,-7.033708,-626,89,-0.030000,57000,42069811,50467162,-8397351,-0.166392,13
20131224134500,-7.685393,-684,89,-0.044000,51840,41829935,50192465,-8362530,-0.166609,13
20131224140000,-8.011236,-713,89,-0.009000,52493.33333333333,42714495,43715218,-1000723,-0.0228919,14
20131224141500,-6.483146,-577,89,-0.044000,49913.33333333333,38586834,42993867,-4407033,-0.102504,14
20131224143000,-20.235955,-1801,89,-0.097000,47260,39093971,46836384,-7742413,-0.165308,14
20131224144500,-33.820225,-3010,89,-0.137000,42286.66666666667,37154705,46105764,-8951059,-0.194142,14
20131224150000,-44.101124,-3925,89,-0.183000,38900,37896239,46171794,-8275555,-0.179234,15
20131224151500,-49.404494,-4397,89,-0.189000,35773.33333333333,38188292,45989123,-7800831,-0.169623,15
20131224153000,-54.786517,-4876,89,-0.252000,29846.666666666664,38021884,45861539,-7839655,-0.170942,15
20131224154500,-63.438202,-5646,89,-0.354000,23193.333333333332,34727741,43666080,-8938339,-0.204698,15
20131224160000,-70.426966,-6268,89,-0.408000,19560,38559519,47700205,-9140686,-0.191628,16
